¤@2542556
¾Ó    775
¾Ô 113772
¾Õ   1919
¾Ö  21343
¾×   7462
¾Ø     80
¾Ù   1502
¾Ú  58668
¾Û    351
¾Ü  37712
¾Ý    436
¾Þ  18369
¾ß   6538
¾à    991
¾á  24548
¾â     17
¾ã  75045
¾ä   3774
¾å  21478
¾æ     71
¾ç    339
¾è    639
¾é    772
¾ê    932
¾ë   2041
¾ì   1572
¾í    793
¾î  12569
¾ï   1983
¾ð  27496
¾ñ    815
¾ò    291
¾ó    774
¾ô  16382
¾õ     75
¾ö   1155
¾÷ 468878
¾ø     40
¾ù     35
¾ú  38186
¾û     19
¾ü    286
¾ý    497
¾þ   3203
¿@   7474
¿A   7931
¿B   2327
¿C     69
¿D   3519
¿E  34430
¿F    299
¿G     12
¿H     12
¿I     27
¿J     26
¿K    416
¿L    315
¿M     48
¿N  14030
¿O  25149
¿P   4935
¿Q    432
¿R     79
¿S   1755
¿T     32
¿U   6378
¿V   1590
¿W  91993
¿X    361
¿Y    137
¿Z     53
¿[    663
¿\   1805
¿]    774
¿^     89
¿_     12
¿`    372
¿a     49
¿b     12
¿c   3680
¿d    278
¿e    147
¿f   1641
¿g     53
¿h    401
¿i   7481
¿j   2486
¿k     48
¿l     13
¿m   3864
¿n  20369
¿o   3579
¿p   1169
¿q   6958
¿r      6
¿s   1337
¿t     39
¿u    170
¿v   8426
¿w    707
¿x     13
¿y    270
¿z    603
¿{     13
¿|   5894
¿}   4381
¿~     42
¿¡     11
¿¢    438
¿£   2350
¿¤  22480
¿¥     74
¿¦     53
¿§     41
¿¨     32
¿©    425
¿ª    499
¿«   3686
¿¬    524
¿­     16
¿®    488
¿¯    981
¿°   2042
¿±   1481
¿²    654
¿³ 105059
¿´   1820
¿µ    647
¿¶    965
¿·   1086
¿¸     49
¿¹    201
¿º   3359
¿»   2037
¿¼   1600
¿½  13870
¿¾    478
¿¿     47
¿À   1130
¿Á     52
¿Â   3666
¿Ã  25427
¿Ä   6562
¿Å   9246
¿Æ    629
¿Ç   6035
¿È     82
¿É     55
¿Ê     57
¿Ë  51866
¿Ì    110
¿Í   1350
¿Î    420
¿Ï    225
¿Ð    704
¿Ñ   6845
¿Ò   1307
¿Ó   2988
¿Ô   2024
¿Õ  18719
¿Ö    126
¿×  35793
¿Ø   2997
¿Ù    470
¿Ú    341
¿Û     65
¿Ü    105
¿Ý   2820
¿Þ     70
¿ß  90587
¿à  16057
¿á    791
¿â    232
¿ã   3853
¿ä    342
¿å    750
¿æ    210
¿ç   2841
¿è  31881
¿é  52871
¿ê     16
¿ë   7746
¿ì 102939
¿í   4780
¿î    392
¿ï 163162
¿ð   9120
¿ñ   2032
¿ò  19703
¿ó     42
¿ô  19742
¿õ     92
¿ö   2630
¿÷    867
¿ø     62
¿ù 168867
¿ú  84904
¿û  17392
¿ü   2586
¿ý  82888
¿þ    724
À@   1251
ÀA   6282
ÀB    163
ÀC     91
ÀD    180
ÀE     45
ÀF    795
ÀG   1483
ÀH  49767
ÀI  26216
ÀJ   3637
ÀK    488
ÀL     83
ÀM   5006
ÀN   2102
ÀO    616
ÀP    478
ÀQ    104
ÀR  33948
ÀS    240
ÀT    419
ÀU    904
ÀV   2342
ÀW  14544
ÀX    179
ÀY 146705
ÀZ   2448
À[    480
À\  30791
À]  52285
À^    232
À_    145
À`    285
Àa    193
Àb    885
Àc     85
Àd   1098
Àe    401
Àf    244
Àg     95
Àh     18
Ài    284
Àj    434
Àk    350
Àl     96
Àm   1101
Àn   4515
Ào     56
Àp   1155
Àq  17823
Àr    115
Às 192863
Àt  13579
Àu  35686
Àv   3388
Àw    993
Àx   4641
Ày   9984
Àz    816
À{    537
À|   2117
À}     36
À~  11970
À¡    190
À¢     94
À£  43377
À¤    126
À¥     35
À¦   2169
À§     34
À¨    199
À©    388
Àª   1546
À«     27
À¬   1815
À­   6124
À®    592
À¯    678
À°  80023
À±   5596
À²   1136
À³ 246284
À´  42342
Àµ   3589
À¶    997
À·    890
À¸  39504
À¹  12139
Àº   9240
À»  51164
À¼    195
À½   6394
À¾    139
À¿   5532
ÀÀ  13172
ÀÁ   1172
ÀÂ     84
ÀÃ     38
ÀÄ   1296
ÀÅ   3410
ÀÆ    674
ÀÇ    917
ÀÈ    356
ÀÉ 107742
ÀÊ     24
ÀË  25143
ÀÌ    223
ÀÍ     49
ÀÎ     19
ÀÏ     23
ÀÐ     31
ÀÑ     63
ÀÒ     14
ÀÓ     13
ÀÔ     60
ÀÕ      6
ÀÖ     81
À×    177
ÀØ   2166
ÀÙ  24848
ÀÚ     94
ÀÛ    812
ÀÜ  16177
ÀÝ   5110
ÀÞ    371
Àß   1487
Àà     70
Àá    193
Àâ     15
Àã   3323
Àä     58
Àå     28
Àæ     51
Àç  38542
Àè     38
Àé   4162
Àê   1579
Àë   2074
Àì    135
Àí    136
Àî     32
Àï   5723
Àð   8866
Àñ    195
Àò  17926
Àó     78
Àô  49945
Àõ     49
Àö    270
À÷     34
Àø   6888
Àù   2059
Àú   3788
Àû    891
Àü   1258
Àý    234
Àþ   3517
Á@   6472
ÁA  12167
ÁB   1042
ÁC    399
ÁD    214
ÁE     64
ÁF    667
ÁG    858
ÁH   1333
ÁI   5337
ÁJ   2922
ÁK    211
ÁL    375
ÁM     99
ÁN     88
ÁO    324
ÁP     71
ÁQ   1343
ÁR     98
ÁS    242
ÁT    884
ÁU    560
ÁV   7974
ÁW    779
ÁX     12
ÁY  17930
ÁZ  21319
Á[    493
Á\    563
Á]     11
Á^    654
Á_   2766
Á` 101978
Áa  11069
Áb     13
Ác   8243
Ád      8
Áe    195
Áf      9
Ág     44
Áh     18
Ái     20
Áj    115
Ák     96
Ál   6752
Ám     38
Án 110548
Áo  11620
Áp  86573
Áq   1356
Ár    639
Ás     79
Át    495
Áu   4251
Áv    425
Áw    279
Áx   7982
Áy  23688
Áz    120
Á{  18552
Á|  51086
Á}   2159
Á~   7623
Á¡   6434
Á¢   2256
Á£     48
Á¤    520
Á¥    791
Á¦   2027
Á§   2218
Á¨   2312
Á©     50
Áª     47
Á«   5791
Á¬    515
Á­   3271
Á®    340
Á¯    188
Á°    297
Á±    244
Á²     67
Á³   2675
Á´     31
Áµ    469
Á¶    460
Á·     61
Á¸   2028
Á¹    103
Áº     24
Á»    105
Á¼   4124
Á½   1093
Á¾   3729
Á¿  77918
ÁÀ   3890
ÁÁ   5014
ÁÂ 274523
ÁÃ     83
ÁÄ    214
ÁÅ    642
ÁÆ     36
ÁÇ     24
ÁÈ  12307
ÁÉ  73767
ÁÊ  22348
ÁË    100
ÁÌ     16
ÁÍ   5244
ÁÎ    482
ÁÏ    881
ÁÐ   2957
ÁÑ    112
ÁÒ   1530
ÁÓ   1373
ÁÔ     32
ÁÕ    862
ÁÖ   1063
Á×  20858
ÁØ    308
ÁÙ 511627
ÁÚ   6069
ÁÛ   1041
ÁÜ   8702
ÁÝ     15
ÁÞ     61
Áß    205
Áà   7966
Áá    753
Áâ    277
Áã    270
Áä  27734
Áå   3467
Áæ     50
Áç   5848
Áè    312
Áé   7000
Áê     55
Áë    963
Áì    126
Áí     94
Áî     33
Áï   5772
Áð    358
Áñ   1170
Áò     39
Áó  10638
Áô  15820
Áõ   1318
Áö  72668
Á÷   2991
Áø   2399
Áù    742
Áú   7912
Áû  21646
Áü     66
Áý   2319
Áþ    821
Â@   2764
ÂA   9541
ÂB    109
ÂC     87
ÂD    253
ÂE  13276
ÂF   1663
ÂG     63
ÂH   2958
ÂI 319559
ÂJ     34
ÂK    268
ÂL   1352
ÂM    211
ÂN  10140
ÂO   3495
ÂP   1299
ÂQ   2006
ÂR     42
ÂS  33371
ÂT    197
ÂU     83
ÂV     30
ÂW   1237
ÂX   9459
ÂY   1276
ÂZ  14681
Â[     69
Â\  12606
Â]    511
Â^    644
Â_  50421
Â`    907
Âa   1589
Âb   1536
Âc   1524
Âd   4362
Âe    481
Âf   1403
Âg     11
Âh     16
Âi   1040
Âj     50
Âk  26976
Âl    166
Âm    981
Ân     46
Âo   2884
Âp    337
Âq    321
Âr   1514
Âs   1283
Ât    207
Âu    722
Âv     15
Âw     18
Âx    100
Ây   3598
Âz    710
Â{   2103
Â|    153
Â}    446
Â~     38
Â¡   1510
Â¢     28
Â£    200
Â¤    998
Â¥     82
Â¦   6876
Â§  31007
Â¨     17
Â©    927
Âª     49
Â«   1095
Â¬   1413
Â­    682
Â®   1081
Â¯     62
Â°     59
Â±    373
Â²  49903
Â³   1567
Â´  15287
Âµ    911
Â¶   6808
Â·    123
Â¸   1340
Â¹     36
Âº     20
Â»    156
Â¼   5558
Â½  32305
Â¾  53031
Â¿    842
ÂÀ    278
ÂÁ     85
ÂÂ  31618
ÂÃ  22926
ÂÄ   9858
ÂÅ  24644
ÂÆ    848
ÂÇ  13010
ÂÈ   2668
ÂÉ     15
ÂÊ      9
ÂË  25370
ÂÌ     29
ÂÍ   1601
ÂÎ  14031
ÂÏ     66
ÂÐ  13711
ÂÑ     66
ÂÒ    506
ÂÓ    218
ÂÔ   4213
ÂÕ   3290
ÂÖ    163
Â×  16033
ÂØ    756
ÂÙ    120
ÂÚ    131
ÂÛ    715
ÂÜ   6086
ÂÝ   7227
ÂÞ     14
Âß   1219
Âà 125171
Âá    687
Ââ    288
Âã    345
Âä    123
Âå  41484
Âæ   2872
Âç    816
Âè    392
Âé     91
Âê  11741
Âë    114
Âì    374
Âí  10526
Âî     73
Âï     77
Âð    283
Âñ   1040
Âò    269
Âó    262
Âô   3014
Âõ     21
Âö   1235
Â÷  63204
Âø  31573
Âù  57210
Âú   1237
Âû  18754
Âü     12
Âý     12
Âþ    199
Ã@   2774
ÃA     10
ÃB  12653
ÃC  13471
ÃD 316919
ÃE    125
ÃF     19
ÃG    717
ÃH    463
ÃI    303
ÃJ     64
ÃK     79
ÃL    285
ÃM  39690
ÃN      9
ÃO     82
ÃP  12093
ÃQ   3872
ÃR    969
ÃS     50
ÃT    435
ÃU    660
ÃV    660
ÃW     15
ÃX     17
ÃY    706
ÃZ   5069
Ã[    132
Ã\     85
Ã]     14
Ã^    108
Ã_      8
Ã`    302
Ãa  45324
Ãb   1212
Ãc   6599
Ãd   2797
Ãe   3522
Ãf    860
Ãg   2072
Ãh  42878
Ãi  16450
Ãj    295
Ãk   1908
Ãl   2935
Ãm   1426
Ãn   2026
Ão    549
Ãp     37
Ãq     58
Ãr    134
Ãs    423
Ãt   2967
Ãu    849
Ãv   1351
Ãw    379
Ãx    467
Ãy     15
Ãz  19616
Ã{   2067
Ã|     51
Ã}    143
Ã~   8572
Ã¡    192
Ã¢    436
Ã£   3585
Ã¤    806
Ã¥    635
Ã¦   1107
Ã§    224
Ã¨  14569
Ã©    820
Ãª   7557
Ã«   2658
Ã¬   2355
Ã­  16347
Ã®    992
Ã¯   1553
Ã°     75
Ã±  32720
Ã²    321
Ã³     18
Ã´   4633
Ãµ   1676
Ã¶    399
Ã·   1650
Ã¸   6695
Ã¹  48179
Ãº   7952
Ã»     19
Ã¼    626
Ã½     68
Ã¾   2263
Ã¿    531
ÃÀ  28831
ÃÁ    130
ÃÂ    252
ÃÃ  10689
ÃÄ  18019
ÃÅ     66
ÃÆ   4361
ÃÇ   1706
ÃÈ  10154
ÃÉ  10281
ÃÊ   1191
ÃË    184
ÃÌ   1531
ÃÍ     37
ÃÎ      9
ÃÏ    225
ÃÐ  12240
ÃÑ  73392
ÃÒ  61502
ÃÓ   1504
ÃÔ    410
ÃÕ    841
ÃÖ     11
Ã×    309
ÃØ   5528
ÃÙ  21949
ÃÚ    122
ÃÛ   1522
ÃÜ    525
ÃÝ    210
ÃÞ    193
Ãß   1161
Ãà    146
Ãá     24
Ãâ   1314
Ãã   8835
Ãä  73304
Ãå    154
Ãæ     35
Ãç     82
Ãè  22234
Ãé     14
Ãê    620
Ãë     29
Ãì    969
Ãí     49
Ãî     10
Ãï     97
Ãð    582
Ãñ     16
Ãò   1743
Ãó    132
Ãô    157
Ãõ     15
Ãö 222896
Ã÷    298
Ãø 147058
Ãù     62
Ãú   6860
Ãû    779
Ãü    721
Ãý   6118
Ãþ  78205
Ä@  69445
ÄA   3126
ÄB     95
ÄC   1106
ÄD     24
ÄE    193
ÄF  17996
ÄG   1440
ÄH    562
ÄI     44
ÄJ     16
ÄK    181
ÄL     30
ÄM    584
ÄN    386
ÄO     19
ÄP   2272
ÄQ    901
ÄR  31237
ÄS    367
ÄT    239
ÄU   9581
ÄV    693
ÄW    936
ÄX    117
ÄY  33480
ÄZ    961
Ä[    972
Ä\     34
Ä]    121
Ä^   1137
Ä_  51193
Ä`     15
Äa   2957
Äb   1255
Äc    410
Äd   4012
Äe    103
Äf    726
Äg    632
Äh     58
Äi    929
Äj   1137
Äk     59
Äl   5190
Äm  11173
Än   1106
Äo   3105
Äp    448
Äq   1939
Är    222
Äs     29
Ät    119
Äu    517
Äv  11550
Äw   9137
Äx  20137
Äy  16527
Äz    287
Ä{    209
Ä|    453
Ä}    915
Ä~  28491
Ä¡     96
Ä¢     34
Ä£  10995
Ä¤     24
Ä¥  11143
Ä¦    746
Ä§    674
Ä¨     73
Ä©    433
Äª   1299
Ä«   3848
Ä¬  18405
Ä­   2321
Ä®    116
Ä¯    121
Ä°     77
Ä± 216291
Ä²  17008
Ä³ 103289
Ä´   3597
Äµ  33394
Ä¶  20748
Ä·    114
Ä¸     24
Ä¹  17237
Äº     54
Ä»     12
Ä¼    913
Ä½    169
Ä¾    112
Ä¿     47
ÄÀ  28042
ÄÁ  25928
ÄÂ     43
ÄÃ    910
ÄÄ   9481
ÄÅ     51
ÄÆ  11252
ÄÇ   3025
ÄÈ    663
ÄÉ   4093
ÄÊ     73
ÄË   4576
ÄÌ   6768
ÄÍ     15
ÄÎ     72
ÄÏ    200
ÄÐ   1253
ÄÑ  11155
ÄÒ 125116
ÄÓ     23
ÄÔ     61
ÄÕ   1557
ÄÖ   8749
Ä×    451
ÄØ    488
ÄÙ     85
ÄÚ     46
ÄÛ   3643
ÄÜ     52
ÄÝ  41089
ÄÞ   1062
Äß   5840
Äà    183
Äá  10945
Äâ   4474
Äã     83
Ää     60
Äå   4749
Äæ   9651
Äç     39
Äè    933
Äé  40173
Äê  35425
Äë   6815
Äì     19
Äí     76
Äî    164
Äï     49
Äð    428
Äñ   4784
Äò  49681
Äó     35
Äô     17
Äõ  32884
Äö     39
Ä÷    479
Äø   4049
Äù     48
Äú   2664
Äû   1401
Äü     34
Äý   6393
Äþ   1931
Å@  38012
ÅA   6039
ÅB    859
ÅC    514
ÅD   7954
ÅE    206
ÅF   5732
ÅG  13219
ÅH    158
ÅI    193
ÅJ     82
ÅK  27330
ÅL     92
ÅM   1088
ÅN     88
ÅO     37
ÅP   1901
ÅQ  14399
ÅR   6653
ÅS  16329
ÅT  49816
ÅU  23773
ÅV    108
ÅW    735
ÅX  10316
ÅY     64
ÅZ    821
Å[     73
Å\    565
Å]  42586
Å^     60
Å_    224
Å`     61
Åa   1451
Åb   4863
Åc     41
Åd     23
Åe     48
Åf   1830
Åg     22
Åh     33
Åi    223
Åj     26
Åk    569
Ål    173
Åm    193
Ån   2318
Åo  25473
Åp     37
Åq    546
År    603
Ås   7669
Åt   2840
Åu   4156
Åv  72344
Åw 159365
Åx   4850
Åy   1978
Åz     69
Å{     15
Å|   2708
Å}   2668
Å~     88
Å¡     22
Å¢   3152
Å£    269
Å¤    613
Å¥ 188903
Å¦   2307
Å§   4261
Å¨   1303
Å©     13
Åª  71735
Å«   1605
Å¬     56
Å­    166
Å®     26
Å¯     44
Å°     19
Å±    943
Å²   7690
Å³    942
Å´    169
Åµ    397
Å¶    343
Å·     99
Å¸   1582
Å¹    329
Åº   3404
Å»    323
Å¼   4984
Å½    565
Å¾   1556
Å¿   1787
ÅÀ     25
ÅÁ    354
ÅÂ    104
ÅÃ   1708
ÅÄ    188
ÅÅ     59
ÅÆ    298
ÅÇ    814
ÅÈ     23
ÅÉ    838
ÅÊ  41039
ÅË     95
ÅÌ    176
ÅÍ   1698
ÅÎ   1445
ÅÏ     16
ÅÐ     92
ÅÑ   2340
ÅÒ   4102
ÅÓ     30
ÅÔ     14
ÅÕ    174
ÅÖ   2872
Å×    110
ÅØ     19
ÅÙ     41
ÅÚ   2023
ÅÛ    353
ÅÜ 122633
ÅÝ     40
ÅÞ   8629
Åß    318
Åà    144
Åá      8
Åâ    621
Åã  46026
Åä     53
Åå  20303
Åæ    527
Åç  72278
Åè   1963
Åé 190332
Åê     22
Åë     85
Åì    827
Åí     26
Åî    689
Åï   3825
Åð    239
Åñ    447
Åò    637
Åó    760
Åô     12
Åõ    615
Åö    324
Å÷    387
Åø   4182
Åù    584
Åú   1909
Åû    466
Åü     49
Åý 166049
Åþ     93
Æ@     79
ÆA    719
ÆB    116
ÆC   1476
ÆD     16
ÆE   6396
ÆF  40022
ÆG    402
ÆH    182
ÆI    245
ÆJ   4000
ÆK    384
ÆL    221
ÆM     16
ÆN  22697
ÆO    784
ÆP    529
ÆQ   2415
ÆR     58
ÆS    329
ÆT     12
ÆU  20640
ÆV    807
ÆW 178502
ÆX    550
ÆY    239
ÆZ  32242
Æ[  86794
Æ\    139
Æ]   1487
Æ^    314
Æ_   3718
Æ`    432
Æa    180
Æb     33
Æc     15
Æd    225
Æe     23
Æf    349
Æg   5297
Æh     23
Æi     11
Æj   2440
Æk    326
Æl    630
Æm     20
Æn    346
Æo     11
Æp   4902
Æq    271
Ær   2209
Æs    535
Æt    153
Æu     38
Æv   2300
Æw    459
Æx    593
Æy     11
Æz     88
Æ{   8887
Æ|     25
Æ}    238
Æ~   2630
É@     25
ÉA     69
ÉB      9
ÉC      8
ÉD      9
ÉE    322
ÉF   9694
ÉG     12
ÉH     66
ÉI     34
ÉJ    119
ÉK     13
ÉL     62
ÉM     11
ÉN    273
ÉO     18
ÉP      6
ÉQ     25
ÉR     11
ÉS      7
ÉT     10
ÉU      9
ÉV     16
ÉW     91
ÉX      6
ÉY      7
ÉZ     14
É[     28
É\     14
É]    230
É^     70
É_     20
É`     26
Éa     20
Éb    151
Éc      5
Éd     17
Ée     27
Éf      8
Ég     21
Éh     12
Éi    385
Éj     10
Ék     10
Él      9
Ém     59
Én      7
Éo     12
Ép     13
Éq    203
Ér     10
És     30
Ét     10
Éu    122
Év      6
Éw     13
Éx      7
Éy     12
Éz     10
É{    116
É|     12
É}      9
É~      7
É¡     38
É¢      9
É£     10
É¤     32
É¥     29
É¦     25
É§     23
É¨     11
É©     11
Éª     14
É«    247
É¬     40
É­     15
É®     16
É¯     18
É°     10
É±     17
É²     29
É³     26
É´    146
Éµ      5
É¶     11
É·     19
É¸     26
É¹     17
Éº     12
É»      8
É¼     40
É½     27
É¾     10
É¿     11
ÉÀ     24
ÉÁ      8
ÉÂ     10
ÉÃ    307
ÉÄ      7
ÉÅ     20
ÉÆ   1183
ÉÇ     13
ÉÈ     28
ÉÉ      7
ÉÊ     77
ÉË     10
ÉÌ      7
ÉÍ     42
ÉÎ     17
ÉÏ     16
ÉÐ      8
ÉÑ     12
ÉÒ      6
ÉÓ     22
ÉÔ      6
ÉÕ     14
ÉÖ      7
É×     12
ÉØ     14
ÉÙ     11
ÉÚ     36
ÉÛ     18
ÉÜ   1185
ÉÝ     14
ÉÞ     13
Éß      9
Éà      6
Éá     10
Éâ     10
Éã     14
Éä     30
Éå     18
Éæ     62
Éç     53
Éè     12
Éé     41
Éê      9
Éë      9
Éì     17
Éí     15
Éî     17
Éï     11
Éð      5
Éñ     20
Éò     17
Éó    470
Éô     22
Éõ     13
Éö     11
É÷     36
Éø      7
Éù     19
Éú     58
Éû     12
Éü     15
Éý     74
Éþ     15
Ê@      6
ÊA      8
ÊB     10
ÊC     17
ÊD      8
ÊE     98
ÊF     18
ÊG     14
ÊH     15
ÊI     50
ÊJ    539
ÊK     13
ÊL      5
ÊM     10
ÊN      8
ÊO     11
ÊP      9
ÊQ     12
ÊR      9
ÊS     10
ÊT     10
ÊU      8
ÊV     15
ÊW     11
ÊX      9
ÊY      9
ÊZ     11
Ê[      5
Ê\    451
Ê]     25
Ê^   4229
Ê_      5
Ê`     14
Êa     13
Êb      5
Êc     19
Êd     12
Êe     74
Êf     14
Êg     11
Êh     13
Êi     17
Êj     11
Êk      7
Êl     19
Êm      9
Ên     14
Êo    338
Êp     16
Êq      9
Êr      6
Ês     49
Êt     62
Êu      8
Êv      5
Êw      9
Êx      8
Êy     26
Êz     35
Ê{      8
Ê|     11
Ê}     21
Ê~     16
Ê¡    394
Ê¢     14
Ê£     12
Ê¤     37
Ê¥     14
Ê¦     17
Ê§     11
Ê¨     15
Ê©     88
Êª      8
Ê«     13
Ê¬     17
Ê­     11
Ê®     11
Ê¯      9
Ê°    119
Ê±     15
Ê²     22
Ê³     23
Ê´     19
Êµ     41
Ê¶      7
Ê·      8
Ê¸      9
Ê¹     22
Êº      9
Ê»     16
Ê¼     17
Ê½     17
Ê¾     14
Ê¿    387
ÊÀ    109
ÊÁ     17
ÊÂ      8
ÊÃ      8
ÊÄ      5
ÊÅ     10
ÊÆ     15
ÊÇ     10
ÊÈ      7
ÊÉ      7
ÊÊ      8
ÊË     13
ÊÌ      8
ÊÍ     15
ÊÎ      5
ÊÏ      8
ÊÐ     16
ÊÑ      5
ÊÒ     15
ÊÓ      8
ÊÔ     11
ÊÕ      8
ÊÖ     93
Ê×    170
ÊØ    169
ÊÙ      9
ÊÚ      9
ÊÛ     44
ÊÜ     12
ÊÝ    288
ÊÞ     64
Êß      8
Êà     11
Êá     34
Êâ      6
Êã     93
Êä     11
Êå     11
Êæ     10
Êç      9
Êè     14
Êé     19
Êê      8
Êë     19
Êì     14
Êí     31
Êî     18
Êï     78
Êð     16
Êñ     10
Êò     13
Êó     11
Êô      9
Êõ      9
Êö      6
Ê÷     71
Êø     14
Êù     21
Êú    237
Êû      8
Êü     12
Êý     12
Êþ     32
Ë@      9
ËA     19
ËB     23
ËC     10
ËD     10
ËE      8
ËF      9
ËG     16
ËH     89
ËI     11
ËJ     10
ËK     24
ËL     12
ËM      7
ËN     12
ËO     10
ËP     41
ËQ     32
ËR     14
ËS     31
ËT    147
ËU      7
ËV      9
ËW      9
ËX     17
ËY      9
ËZ     14
Ë[      6
Ë\     13
Ë]      7
Ë^     10
Ë_     19
Ë`      7
Ëa      7
Ëb     15
Ëc      9
Ëd     13
Ëe     16
Ëf      9
Ëg      6
Ëh     10
Ëi     20
Ëj     41
Ëk     20
Ël      7
Ëm    300
Ën     22
Ëo     19
Ëp     17
Ëq     13
Ër     27
Ës     13
Ët     12
Ëu     12
Ëv     14
Ëw      7
Ëx      8
Ëy     16
Ëz     11
Ë{      7
Ë|    193
Ë}      9
Ë~     10
Ë¡    115
Ë¢     51
Ë£     10
Ë¤     39
Ë¥     15
Ë¦     26
Ë§     12
Ë¨      9
Ë©      7
Ëª     11
Ë«     20
Ë¬     24
Ë­      8
Ë®     36
Ë¯     65
Ë°     29
Ë±      9
Ë²     10
Ë³    497
Ë´      5
Ëµ     12
Ë¶     14
Ë·      9
Ë¸    134
Ë¹     10
Ëº     11
Ë»     77
Ë¼     33
Ë½     14
Ë¾     33
Ë¿     28
ËÀ     20
ËÁ      7
ËÂ      7
ËÃ     34
ËÄ      5
ËÅ     14
ËÆ     18
ËÇ     16
ËÈ     13
ËÉ      9
ËÊ     23
ËË    904
ËÌ   1614
ËÍ     12
ËÎ     44
ËÏ     16
ËÐ      7
ËÑ      8
ËÒ     11
ËÓ      7
ËÔ     13
ËÕ     24
ËÖ      8
Ë×     13
ËØ      9
ËÙ     19
ËÚ      5
ËÛ     10
ËÜ      9
ËÝ    272
ËÞ     22
Ëß     55
Ëà     71
Ëá     10
Ëâ     25
Ëã      9
Ëä      8
Ëå     13
Ëæ     32
Ëç   4870
Ëè      8
Ëé     12
Ëê     12
Ëë     14
Ëì     12
Ëí    124
Ëî      5
Ëï     34
Ëð     11
Ëñ     44
Ëò     41
Ëó      7
Ëô     11
Ëõ     24
Ëö     14
Ë÷     10
Ëø     12
Ëù      8
Ëú    131
Ëû    150
Ëü    109
Ëý      9
Ëþ     13
Ì@     55
ÌA      8
ÌB     19
ÌC      5
ÌD      6
ÌE     51
ÌF      7
ÌG      8
ÌH    248
ÌI      7
ÌJ      9
ÌK      6
ÌL      9
ÌM      5
ÌN     12
ÌO     10
ÌP      9
ÌQ     13
ÌR     12
ÌS     20
ÌT     11
ÌU     50
ÌV     60
ÌW     95
ÌX    111
ÌY    104
ÌZ     19
Ì[     14
Ì\     13
Ì]     14
Ì^      8
Ì_      6
Ì`      5
Ìa     65
Ìb      9
Ìc     11
Ìd     13
Ìe     19
Ìf      6
Ìg     10
Ìh     16
Ìi     14
Ìj      5
Ìk     10
Ìl     58
Ìm     13
Ìn      8
Ìo     21
Ìp      6
Ìq     10
Ìr      7
Ìs      9
Ìt      8
Ìu     17
Ìv     19
Ìw     17
Ìx     22
Ìy     10
Ìz      9
Ì{    176
Ì|     57
Ì}      6
Ì~     11
Ì¡     14
Ì¢     16
Ì£      9
Ì¤     17
Ì¥     14
Ì¦     33
Ì§     23
Ì¨     51
Ì©     51
Ìª     29
Ì«     18
Ì¬     24
Ì­     14
Ì®      5
Ì¯     14
Ì°     52
Ì±     23
Ì²     80
Ì³     29
Ì´    484
Ìµ     13
Ì¶     29
Ì·     16
Ì¸      7
Ì¹     30
Ìº     11
Ì»      8
Ì¼     18
Ì½     23
Ì¾      7
Ì¿      8
ÌÀ     11
ÌÁ      9
ÌÂ     11
ÌÃ     11
ÌÄ     67
ÌÅ     10
ÌÆ     19
ÌÇ     20
ÌÈ      9
ÌÉ    860
ÌÊ    100
ÌË     10
ÌÌ     17
ÌÍ     12
ÌÎ     10
ÌÏ     23
ÌÐ     29
ÌÑ     12
ÌÒ     31
ÌÓ      8
ÌÔ     19
ÌÕ      7
ÌÖ     24
Ì×      6
ÌØ     25
ÌÙ     14
ÌÚ      5
ÌÛ     10
ÌÜ      9
ÌÝ     15
ÌÞ     11
Ìß      8
Ìà     10
Ìá      5
Ìâ      8
Ìã     11
Ìä     13
Ìå     20
Ìæ     11
Ìç     13
Ìè      5
Ìé     10
Ìê      7
Ìë      8
Ìì      7
Ìí     17
Ìî    106
Ìï     13
Ìð     40
Ìñ     26
Ìò     12
Ìó     14
Ìô     11
Ìõ     10
Ìö     11
Ì÷      6
Ìø     11
Ìù      7
Ìú     24
Ìû     10
Ìü     15
Ìý     10
Ìþ     16
Í@     20
ÍA     27
ÍB     17
ÍC     15
ÍD    125
ÍE      6
ÍF     11
ÍG      7
ÍH     10
ÍI     10
ÍJ     22
ÍK     13
ÍL     28
ÍM      7
ÍN     13
ÍO     17
ÍP     15
ÍQ    168
ÍR     47
ÍS     11
ÍT     18
ÍU      5
ÍV     17
ÍW     10
ÍX      8
ÍY     18
ÍZ      5
Í[     12
Í\      5
Í]     21
Í^      9
Í_     15
Í`     14
Ía    249
Íb      7
Íc     15
Íd      9
Íe      7
Íf     14
Íg     10
Íh     10
Íi     13
Íj     26
Ík    243
Íl      5
Ím      7
Ín      5
Ío     16
Íp      7
Íq     96
Ír     13
Ís     13
Ít     12
Íu      6
Ív      9
Íw     17
Íx     12
Íy      8
Íz     33
Í{     11
Í|     17
Í}     27
Í~      9
Í¡     11
Í¢   4637
Í£      5
Í¤     30
Í¥     11
Í¦     18
Í§      6
Í¨     12
Í©     16
Íª     21
Í«     71
Í¬     12
Í­      9
Í®     10
Í¯      8
Í°     10
Í±     15
Í²      9
Í³     11
Í´     51
Íµ     10
Í¶      6
Í·      6
Í¸     44
Í¹     16
Íº    252
Í»     39
Í¼     22
Í½     18
Í¾     91
Í¿     31
ÍÀ     43
ÍÁ    145
ÍÂ      8
ÍÃ      6
ÍÄ      8
ÍÅ      9
ÍÆ     26
